name,electricityFee,serviceFee,timePeriod,totalFee,cityName,address,minRateId
万马爱充五和阳光湾畔站,AlzTM9Wg,A1zRM9Ci,14:00 - 16:30,AlzRNNKm,深圳市,坂田街道五和南路82号阳光湾畔内,9201
万马爱充五和阳光湾畔站,A1zVNten,A1zWNtav,16:30 - 19:00,AlzRNNKm,深圳市,坂田街道五和南路82号阳光湾畔内,9201
万马爱充五和阳光湾畔站,AlzTM9Wg,A1zRM9Ci,19:00 - 21:00,AlzRNNKm,深圳市,坂田街道五和南路82号阳光湾畔内,9201
万马爱充五和阳光湾畔站,A1zVNten,A1zWNtav,21:00 - 23:00,AlzRNNKm,深圳市,坂田街道五和南路82号阳光湾畔内,9201
万马爱充五和阳光湾畔站,A1zRMtOn,A1zVMNqv,23:00 - 24:00,A1zbNNKm,深圳市,坂田街道五和南路82号阳光湾畔内,9201
万马爱充京昌物流站,A1zQMNah,A1zWM9Kn,0:00 - 7:00,A1zbMtau,武汉市,武汉市东西湖区金山大道京昌物流公司,19364
万马爱充京昌物流站,A1zVMdSh,A1zXNdug,7:00 - 9:00,AlzTNNSl,武汉市,武汉市东西湖区金山大道京昌物流公司,19364
万马爱充京昌物流站,A1zbOdOu,A1zQMdCl,9:00 - 15:00,AlzSOdan,武汉市,武汉市东西湖区金山大道京昌物流公司,19364
万马爱充京昌物流站,A1zVMdSh,A1zXNdug,15:00 - 20:00,AlzTNNSl,武汉市,武汉市东西湖区金山大道京昌物流公司,19364
万马爱充京昌物流站,AlzTNNev,A1zRMNCv,20:00 - 22:00,AlzRN9qu,武汉市,武汉市东西湖区金山大道京昌物流公司,19364
万马爱充京昌物流站,A1zVMdSh,A1zXNdug,22:00 - 23:00,AlzTNNSl,武汉市,武汉市东西湖区金山大道京昌物流公司,19364
万马爱充京昌物流站,A1zQMNah,A1zWM9Kn,23:00 - 24:00,A1zbMtau,武汉市,武汉市东西湖区金山大道京昌物流公司,19364
万马爱充人防大厦站,A1zXM9Km,A1zQMdKm,0:00 - 8:00,A1zUM9Km,杭州市,杭州市拱墅区祥符街道吉如路76号附近,16738
万马爱充人防大厦站,A1zaMdKm,A1zTMdKm,8:00 - 11:00,A1zaMdKm,杭州市,杭州市拱墅区祥符街道吉如路76号附近,16738
万马爱充人防大厦站,A1zXM9Km,A1zQMdKm,11:00 - 13:00,A1zUM9Km,杭州市,杭州市拱墅区祥符街道吉如路76号附近,16738
万马爱充人防大厦站,A1zaMdKm,A1zTMdKm,13:00 - 19:00,A1zaMdKm,杭州市,杭州市拱墅区祥符街道吉如路76号附近,16738
万马爱充人防大厦站,AlzTOdKm,A1zTMdKm,19:00 - 21:00,AlzTOdKm,杭州市,杭州市拱墅区祥符街道吉如路76号附近,16738
万马爱充人防大厦站,A1zaMdKm,A1zTMdKm,21:00 - 22:00,A1zaMdKm,杭州市,杭州市拱墅区祥符街道吉如路76号附近,16738
万马爱充人防大厦站,A1zXM9Km,A1zQMdKm,22:00 - 24:00,A1zUM9Km,杭州市,杭州市拱墅区祥符街道吉如路76号附近,16738
万马爱充优客金街站,A1zUONKm,A1zQMdKm,0:00 - 24:00,AlzTONKm,无锡市,无锡市梁溪区塘南路198号铺宝宝地下二层（B2层右拐20米右拐到底）,16744
万马爱充伟泰路站,A1zRMtOn,A1zQNNqv,0:00 - 7:00,A1zWONKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充伟泰路站,A1zVNten,A1zRMNav,7:00 - 9:00,A1zbONKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充伟泰路站,AlzTM9Wg,A1zSM9Ci,9:00 - 11:30,AlzSNNKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充伟泰路站,A1zVNten,A1zRMNav,11:30 - 14:00,A1zbONKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充伟泰路站,AlzTM9Wg,A1zSM9Ci,14:00 - 16:30,AlzSNNKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充伟泰路站,A1zVNten,A1zRMNav,16:30 - 19:00,A1zbONKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充伟泰路站,AlzTM9Wg,A1zSM9Ci,19:00 - 21:00,AlzSNNKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充伟泰路站,A1zVNten,A1zRMNav,21:00 - 23:00,A1zbONKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充伟泰路站,A1zRMtOn,A1zQNNqv,23:00 - 24:00,A1zWONKm,深圳市,广东省深圳市宝安区石岩街道应人石社区伟泰路23号,10080
万马爱充佳乐科技园站,A1zQMdKi,A1zQMdKm,0:00 - 7:00,A1zVMdKi,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充佳乐科技园站,A1zWNtGk,A1zQMdKm,7:00 - 8:30,A1zbNtGk,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充佳乐科技园站,A1zbNdSm,A1zQMdKm,8:30 - 11:30,AlzSNdSm,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充佳乐科技园站,A1zWNtGk,A1zQMdKm,11:30 - 14:30,A1zbNtGk,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充佳乐科技园站,A1zbNdSm,A1zQMdKm,14:30 - 17:30,AlzSNdSm,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充佳乐科技园站,A1zWNtGk,A1zQMdKm,17:30 - 19:00,A1zbNtGk,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充佳乐科技园站,A1zbNdSm,A1zQMdKm,19:00 - 21:00,AlzSNdSm,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充佳乐科技园站,A1zWNtGk,A1zQMdKm,21:00 - 23:00,A1zbNtGk,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充佳乐科技园站,A1zQMdKi,A1zQMdKm,23:00 - 24:00,A1zVMdKi,泉州市,福建省泉州市丰泽区浔美工业区通源街750号,19375
万马爱充保利威座站,A1zUMtKm,A1zTN9Km,0:00 - 8:00,A1zUONKm,广州市,广州市天河区珠江新城冼村路11号负一层,19281
万马爱充保利威座站,A1zUMtKm,A1zXN9Km,8:00 - 14:00,AlzSONKm,广州市,广州市天河区珠江新城冼村路11号负一层,19281
万马爱充保利威座站,A1zUMtKm,A1zWN9Km,14:00 - 17:00,AlzRONKm,广州市,广州市天河区珠江新城冼村路11号负一层,19281
万马爱充保利威座站,A1zUMtKm,A1zXN9Km,17:00 - 19:00,AlzSONKm,广州市,广州市天河区珠江新城冼村路11号负一层,19281
万马爱充保利威座站,A1zUMtKm,A1zWN9Km,19:00 - 22:00,AlzRONKm,广州市,广州市天河区珠江新城冼村路11号负一层,19281
万马爱充保利威座站,A1zUMtKm,A1zTN9Km,22:00 - 24:00,A1zUONKm,广州市,广州市天河区珠江新城冼村路11号负一层,19281
万马爱充信华冷库站,A1zQNdKm,A1zXNNKm,0:00 - 8:00,A1zUONKm,广州市,广东省广州市黄埔区信华路,19280
万马爱充信华冷库站,A1zVNdKm,A1zSNNKm,8:00 - 14:00,A1zUONKm,广州市,广东省广州市黄埔区信华路,19280
万马爱充信华冷库站,AlzTNdKm,A1zSNNKm,14:00 - 17:00,AlzSONKm,广州市,广东省广州市黄埔区信华路,19280
万马爱充信华冷库站,A1zVNdKm,A1zSNNKm,17:00 - 19:00,A1zUONKm,广州市,广东省广州市黄埔区信华路,19280
万马爱充信华冷库站,AlzTNdKm,A1zSNNKm,19:00 - 22:00,AlzSONKm,广州市,广东省广州市黄埔区信华路,19280
万马爱充信华冷库站,A1zVNdKm,A1zSNNKm,22:00 - 24:00,A1zUONKm,广州市,广东省广州市黄埔区信华路,19280
万马爱充光谷创业街站,A1zQMNah,A1zWM9Kn,0:00 - 7:00,A1zbMtau,武汉市,湖北省武汉市洪山区创业街十一幢12号楼生鲜批发市场旁,19364
万马爱充光谷创业街站,A1zVMdSh,A1zXNdug,7:00 - 9:00,AlzTNNSl,武汉市,湖北省武汉市洪山区创业街十一幢12号楼生鲜批发市场旁,19364
万马爱充光谷创业街站,A1zbOdOu,A1zQMdCl,9:00 - 15:00,AlzSOdan,武汉市,湖北省武汉市洪山区创业街十一幢12号楼生鲜批发市场旁,19364
万马爱充光谷创业街站,A1zVMdSh,A1zXNdug,15:00 - 20:00,AlzTNNSl,武汉市,湖北省武汉市洪山区创业街十一幢12号楼生鲜批发市场旁,19364
万马爱充光谷创业街站,AlzTNNev,A1zRMNCv,20:00 - 22:00,AlzRN9qu,武汉市,湖北省武汉市洪山区创业街十一幢12号楼生鲜批发市场旁,19364
万马爱充光谷创业街站,A1zVMdSh,A1zXNdug,22:00 - 23:00,AlzTNNSl,武汉市,湖北省武汉市洪山区创业街十一幢12号楼生鲜批发市场旁,19364
万马爱充光谷创业街站,A1zQMNah,A1zWM9Kn,23:00 - 24:00,A1zbMtau,武汉市,湖北省武汉市洪山区创业街十一幢12号楼生鲜批发市场旁,19364
万马爱充公明田园路站,A1zRMtOn,A1zQN9qv,0:00 - 7:00,A1zVMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充公明田园路站,A1zVNten,A1zXM9av,7:00 - 9:00,AlzSMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充公明田园路站,AlzTM9Wg,A1zTNtCi,9:00 - 11:30,AlzSMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充公明田园路站,A1zVNten,A1zXM9av,11:30 - 14:00,AlzSMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充公明田园路站,AlzTM9Wg,A1zTNtCi,14:00 - 16:30,AlzSMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充公明田园路站,A1zVNten,A1zXM9av,16:30 - 19:00,AlzSMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充公明田园路站,AlzTM9Wg,A1zTNtCi,19:00 - 21:00,AlzSMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充公明田园路站,A1zVNten,A1zXM9av,21:00 - 23:00,AlzSMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充公明田园路站,A1zRMtOn,A1zQN9qv,23:00 - 24:00,A1zVMdKm,深圳市,广东省深圳市光明区田园路8号,12335
万马爱充六合欢乐港站,A1zVONKm,A1zSONKm,0:00 - 24:00,A1zbOdKm,南京市,南京市六合区龙津路48号(朝天街入口下至负二层D区),19357
万马爱充兰德地理信息园站,A1zVONKm,A1zSONKm,0:00 - 24:00,A1zbOdKm,南京市,南京市栖霞区仙林新城灵山北路18号地下停车场B1层(信息产业园北门，农行旁地下车库入口),19357
万马爱充兴贤佳园站,A1zVONKm,A1zSONKm,0:00 - 24:00,A1zbOdKm,南京市,南京市玄武区兴贤路8号,19357
万马爱充军安卫士花园站,A1zQMNKm,A1zRNNKm,0:00 - 7:00,A1zWN9Km,成都市,四川省成都市双流区中和二街66号,20771
万马爱充军安卫士花园站,A1zbNdKm,A1zSOdKm,7:00 - 11:00,AlzTM9Km,成都市,四川省成都市双流区中和二街66号,20771
万马爱充军安卫士花园站,A1zWOdKm,A1zRMdKm,11:00 - 19:00,A1zUOdKm,成都市,四川省成都市双流区中和二街66号,20771
万马爱充军安卫士花园站,A1zbNdKm,A1zSOdKm,19:00 - 23:00,AlzTM9Km,成都市,四川省成都市双流区中和二街66号,20771
万马爱充军安卫士花园站,A1zQMNKm,A1zRNNKm,23:00 - 24:00,A1zWN9Km,成都市,四川省成都市双流区中和二街66号,20771
万马爱充凤凰星苑酒店站,A1zRMtOn,A1zQMNqv,0:00 - 7:00,A1zWNNKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充凤凰星苑酒店站,A1zVNten,A1zSNtav,7:00 - 9:00,A1zbNNKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充凤凰星苑酒店站,AlzTM9Wg,A1zTNNCi,9:00 - 11:30,AlzTOdKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充凤凰星苑酒店站,A1zVNten,A1zSNtav,11:30 - 14:00,A1zbNNKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充凤凰星苑酒店站,AlzTM9Wg,A1zTNNCi,14:00 - 16:30,AlzTOdKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充凤凰星苑酒店站,A1zVNten,A1zSNtav,16:30 - 19:00,A1zbNNKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充凤凰星苑酒店站,AlzTM9Wg,A1zTNNCi,19:00 - 21:00,AlzTOdKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充凤凰星苑酒店站,A1zVNten,A1zSNtav,21:00 - 23:00,A1zbNNKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充凤凰星苑酒店站,A1zRMtOn,A1zQMNqv,23:00 - 24:00,A1zWNNKm,深圳市,广东省深圳市平湖街道凤凰大道146号,20650
万马爱充出口加工B区站,A1zRMtKm,A1zQNNKm,0:00 - 7:00,A1zWOdKm,西安市,陕西省西安市长安区西太路2号,8590
万马爱充出口加工B区站,A1zWNNKm,A1zQNNKm,7:00 - 8:00,A1zaMdKm,西安市,陕西省西安市长安区西太路2号,8590
万马爱充出口加工B区站,A1zbNtKm,A1zQNNKm,8:00 - 11:30,AlzRM9Km,西安市,陕西省西安市长安区西太路2号,8590
万马爱充出口加工B区站,A1zWNNKm,A1zQNNKm,11:30 - 18:30,A1zaMdKm,西安市,陕西省西安市长安区西太路2号,8590
万马爱充出口加工B区站,A1zbNtKm,A1zQNNKm,18:30 - 23:00,AlzRM9Km,西安市,陕西省西安市长安区西太路2号,8590
万马爱充出口加工B区站,A1zRMtKm,A1zQNNKm,23:00 - 24:00,A1zWOdKm,西安市,陕西省西安市长安区西太路2号,8590
万马爱充创业街站,A1zUONKm,A1zSNtKm,0:00 - 8:00,A1zaN9Km,苏州市,苏州市高新区创业街8号（苏州市汉达工业园内）,18437
万马爱充创业街站,A1zUONKm,A1zSNtKm,8:00 - 12:00,A1zaN9Km,苏州市,苏州市高新区创业街8号（苏州市汉达工业园内）,18437
万马爱充创业街站,A1zUONKm,A1zSNtKm,12:00 - 17:00,A1zaN9Km,苏州市,苏州市高新区创业街8号（苏州市汉达工业园内）,18437
万马爱充创业街站,A1zUONKm,A1zSNtKm,17:00 - 21:00,A1zaN9Km,苏州市,苏州市高新区创业街8号（苏州市汉达工业园内）,18437
万马爱充创业街站,A1zUONKm,A1zSNtKm,21:00 - 24:00,A1zaN9Km,苏州市,苏州市高新区创业街8号（苏州市汉达工业园内）,18437
万马爱充力帆体育城站,A1zWNdKm,A1zRONKm,0:00 - 7:00,A1zbMtKm,重庆市,重庆市江北区洋河北路力帆体育城露天停车场（江北区群众体育健身活动中心旁）,20723
万马爱充力帆体育城站,A1zbM9Km,A1zRNdKm,7:00 - 8:00,AlzTN9Km,重庆市,重庆市江北区洋河北路力帆体育城露天停车场（江北区群众体育健身活动中心旁）,20723
万马爱充力帆体育城站,AlzTN9Km,A1zSMtKm,8:00 - 12:00,AlzSONKm,重庆市,重庆市江北区洋河北路力帆体育城露天停车场（江北区群众体育健身活动中心旁）,20723
万马爱充力帆体育城站,A1zbM9Km,A1zRNdKm,12:00 - 19:00,AlzTN9Km,重庆市,重庆市江北区洋河北路力帆体育城露天停车场（江北区群众体育健身活动中心旁）,20723
万马爱充力帆体育城站,AlzTN9Km,A1zSMtKm,19:00 - 21:00,AlzSONKm,重庆市,重庆市江北区洋河北路力帆体育城露天停车场（江北区群众体育健身活动中心旁）,20723
万马爱充力帆体育城站,AlzTN9Km,A1zSMtKm,21:00 - 23:00,AlzSONKm,重庆市,重庆市江北区洋河北路力帆体育城露天停车场（江北区群众体育健身活动中心旁）,20723
万马爱充力帆体育城站,A1zWNdKm,A1zRONKm,23:00 - 24:00,A1zbMtKm,重庆市,重庆市江北区洋河北路力帆体育城露天停车场（江北区群众体育健身活动中心旁）,20723
万马爱充北客站文景山公园站,A1zRMtKm,A1zQNNKm,0:00 - 7:00,A1zWOdKm,西安市,陕西省西安市未央区东兴路11号,8590
万马爱充北客站文景山公园站,A1zWNNKm,A1zQNNKm,7:00 - 8:00,A1zaMdKm,西安市,陕西省西安市未央区东兴路11号,8590
万马爱充北客站文景山公园站,A1zbNtKm,A1zQNNKm,8:00 - 11:30,AlzRM9Km,西安市,陕西省西安市未央区东兴路11号,8590
万马爱充北客站文景山公园站,A1zWNNKm,A1zQNNKm,11:30 - 18:30,A1zaMdKm,西安市,陕西省西安市未央区东兴路11号,8590
万马爱充北客站文景山公园站,A1zbNtKm,A1zQNNKm,18:30 - 23:00,AlzRM9Km,西安市,陕西省西安市未央区东兴路11号,8590
万马爱充北客站文景山公园站,A1zRMtKm,A1zQNNKm,23:00 - 24:00,A1zWOdKm,西安市,陕西省西安市未央区东兴路11号,8590
万马爱充北碚北合站,A1zWNdKm,A1zRONKm,0:00 - 7:00,A1zbMtKm,重庆市,重庆市北碚区碚峡路315号鱼塘湾车站,20723
万马爱充北碚北合站,A1zbM9Km,A1zRNdKm,7:00 - 8:00,AlzTN9Km,重庆市,重庆市北碚区碚峡路315号鱼塘湾车站,20723
万马爱充北碚北合站,AlzTN9Km,A1zSMtKm,8:00 - 12:00,AlzSONKm,重庆市,重庆市北碚区碚峡路315号鱼塘湾车站,20723
万马爱充北碚北合站,A1zbM9Km,A1zRNdKm,12:00 - 19:00,AlzTN9Km,重庆市,重庆市北碚区碚峡路315号鱼塘湾车站,20723
万马爱充北碚北合站,AlzTN9Km,A1zSMtKm,19:00 - 21:00,AlzSONKm,重庆市,重庆市北碚区碚峡路315号鱼塘湾车站,20723
万马爱充北碚北合站,AlzTN9Km,A1zSMtKm,21:00 - 23:00,AlzSONKm,重庆市,重庆市北碚区碚峡路315号鱼塘湾车站,20723
万马爱充北碚北合站,A1zWNdKm,A1zRONKm,23:00 - 24:00,A1zbMtKm,重庆市,重庆市北碚区碚峡路315号鱼塘湾车站,20723
万马爱充北碚城南站,A1zWNdKm,A1zRONKm,0:00 - 7:00,A1zbMtKm,重庆市,重庆市北碚区云清路216号,20723
万马爱充北碚城南站,A1zbM9Km,A1zRNdKm,7:00 - 8:00,AlzTN9Km,重庆市,重庆市北碚区云清路216号,20723
万马爱充北碚城南站,AlzTN9Km,A1zSMtKm,8:00 - 12:00,AlzSONKm,重庆市,重庆市北碚区云清路216号,20723
万马爱充北碚城南站,A1zbM9Km,A1zRNdKm,12:00 - 19:00,AlzTN9Km,重庆市,重庆市北碚区云清路216号,20723
万马爱充北碚城南站,AlzTN9Km,A1zSMtKm,19:00 - 21:00,AlzSONKm,重庆市,重庆市北碚区云清路216号,20723
万马爱充北碚城南站,AlzTN9Km,A1zSMtKm,21:00 - 23:00,AlzSONKm,重庆市,重庆市北碚区云清路216号,20723
万马爱充北碚城南站,A1zWNdKm,A1zRONKm,23:00 - 24:00,A1zbMtKm,重庆市,重庆市北碚区云清路216号,20723
万马爱充北苑天后花园站,A1zRMtKm,A1zQMdKm,0:00 - 7:00,A1zWMtKm,西安市,陕西省西安市未央区凤城十二路北苑天后花园停车场,16124
万马爱充北苑天后花园站,A1zWNNKm,A1zQMdKm,7:00 - 8:00,A1zbNNKm,西安市,陕西省西安市未央区凤城十二路北苑天后花园停车场,16124
万马爱充北苑天后花园站,A1zbNtKm,A1zQMdKm,8:00 - 11:30,AlzSNtKm,西安市,陕西省西安市未央区凤城十二路北苑天后花园停车场,16124
万马爱充北苑天后花园站,A1zWNNKm,A1zQMdKm,11:30 - 18:30,A1zbNNKm,西安市,陕西省西安市未央区凤城十二路北苑天后花园停车场,16124
万马爱充北苑天后花园站,A1zbNtKm,A1zQMdKm,18:30 - 23:00,AlzSNtKm,西安市,陕西省西安市未央区凤城十二路北苑天后花园停车场,16124
万马爱充北苑天后花园站,A1zRMtKm,A1zQMdKm,23:00 - 24:00,A1zWMtKm,西安市,陕西省西安市未央区凤城十二路北苑天后花园停车场,16124
万马爱充半岛云邸慢充站,A1zUMdKm,A1zUMdKm,0:00 - 24:00,AlzXMdKm,三亚市,海南省三亚市吉阳区中信·半岛云邸,19381
万马爱充华夏幸福里购物中心站,A1zRMtKm,A1zQNNKm,0:00 - 7:00,A1zWOdKm,西安市,陕西省西安市灞桥区纺西街华夏幸福里购物中心停车场,8590
万马爱充华夏幸福里购物中心站,A1zWNNKm,A1zQNNKm,7:00 - 8:00,A1zaMdKm,西安市,陕西省西安市灞桥区纺西街华夏幸福里购物中心停车场,8590
万马爱充华夏幸福里购物中心站,A1zbNtKm,A1zQNNKm,8:00 - 11:30,AlzRM9Km,西安市,陕西省西安市灞桥区纺西街华夏幸福里购物中心停车场,8590
万马爱充华夏幸福里购物中心站,A1zWNNKm,A1zQNNKm,11:30 - 18:30,A1zaMdKm,西安市,陕西省西安市灞桥区纺西街华夏幸福里购物中心停车场,8590
万马爱充华夏幸福里购物中心站,A1zbNtKm,A1zQNNKm,18:30 - 23:00,AlzRM9Km,西安市,陕西省西安市灞桥区纺西街华夏幸福里购物中心停车场,8590
万马爱充华夏幸福里购物中心站,A1zRMtKm,A1zQNNKm,23:00 - 24:00,A1zWOdKm,西安市,陕西省西安市灞桥区纺西街华夏幸福里购物中心停车场,8590
万马爱充华媒科创园一期站,A1zXM9Km,A1zQMdKm,0:00 - 8:00,A1zUM9Km,杭州市,浙江省杭州市江干区下沙经济开发区1号大街68号,16738
万马爱充华媒科创园一期站,A1zaMdKm,A1zTMdKm,8:00 - 11:00,A1zaMdKm,杭州市,浙江省杭州市江干区下沙经济开发区1号大街68号,16738
